source,relation,target,source_label,target_label,resource
path:map05418,KEGG,4318,Fluid shear stress and atherosclerosis,MMP9,https://www.genome.jp/kegg/
path:map05418,KEGG,7132,Fluid shear stress and atherosclerosis,TNFRSF1A,https://www.genome.jp/kegg/
path:map05418,KEGG,93,Fluid shear stress and atherosclerosis,ACVR2B,https://www.genome.jp/kegg/
path:map05418,KEGG,7422,Fluid shear stress and atherosclerosis,VEGFA,https://www.genome.jp/kegg/
path:map05418,KEGG,92,Fluid shear stress and atherosclerosis,ACVR2A,https://www.genome.jp/kegg/
path:map05418,KEGG,3552,Fluid shear stress and atherosclerosis,IL1A,https://www.genome.jp/kegg/
path:map05418,KEGG,3553,Fluid shear stress and atherosclerosis,IL1B,https://www.genome.jp/kegg/
path:map05418,KEGG,652,Fluid shear stress and atherosclerosis,BMP4,https://www.genome.jp/kegg/
path:map05418,KEGG,5291,Fluid shear stress and atherosclerosis,PIK3CB,https://www.genome.jp/kegg/
path:map05418,KEGG,5290,Fluid shear stress and atherosclerosis,PIK3CA,https://www.genome.jp/kegg/
path:map05418,KEGG,3458,Fluid shear stress and atherosclerosis,IFNG,https://www.genome.jp/kegg/
path:map05418,KEGG,596,Fluid shear stress and atherosclerosis,BCL2,https://www.genome.jp/kegg/
path:map05418,KEGG,5175,Fluid shear stress and atherosclerosis,PECAM1,https://www.genome.jp/kegg/
path:map05418,KEGG,9181,Fluid shear stress and atherosclerosis,ARHGEF2,https://www.genome.jp/kegg/
path:map05418,KEGG,4780,Fluid shear stress and atherosclerosis,NFE2L2,https://www.genome.jp/kegg/
path:map05418,KEGG,657,Fluid shear stress and atherosclerosis,BMPR1A,https://www.genome.jp/kegg/
path:map05418,KEGG,658,Fluid shear stress and atherosclerosis,BMPR1B,https://www.genome.jp/kegg/
path:map05418,KEGG,659,Fluid shear stress and atherosclerosis,BMPR2,https://www.genome.jp/kegg/
path:map05418,KEGG,406902,Fluid shear stress and atherosclerosis,MIR10A,https://www.genome.jp/kegg/
path:map05418,KEGG,6385,Fluid shear stress and atherosclerosis,SDC4,https://www.genome.jp/kegg/
path:map05418,KEGG,8503,Fluid shear stress and atherosclerosis,PIK3R3,https://www.genome.jp/kegg/
path:map05418,KEGG,5296,Fluid shear stress and atherosclerosis,PIK3R2,https://www.genome.jp/kegg/
path:map05418,KEGG,1514,Fluid shear stress and atherosclerosis,CTSL,https://www.genome.jp/kegg/
path:map05418,KEGG,1728,Fluid shear stress and atherosclerosis,NQO1,https://www.genome.jp/kegg/
path:map05418,KEGG,4205,Fluid shear stress and atherosclerosis,MEF2A,https://www.genome.jp/kegg/
path:map05418,KEGG,4208,Fluid shear stress and atherosclerosis,MEF2C,https://www.genome.jp/kegg/
path:map05418,KEGG,4846,Fluid shear stress and atherosclerosis,NOS3,https://www.genome.jp/kegg/
path:map05418,KEGG,1147,Fluid shear stress and atherosclerosis,CHUK,https://www.genome.jp/kegg/
path:map05418,KEGG,119391,Fluid shear stress and atherosclerosis,GSTO2,https://www.genome.jp/kegg/
path:map05418,KEGG,9446,Fluid shear stress and atherosclerosis,GSTO1,https://www.genome.jp/kegg/
path:map05418,KEGG,2353,Fluid shear stress and atherosclerosis,FOS,https://www.genome.jp/kegg/
path:map05418,KEGG,10365,Fluid shear stress and atherosclerosis,KLF2,https://www.genome.jp/kegg/
path:map05418,KEGG,6714,Fluid shear stress and atherosclerosis,SRC,https://www.genome.jp/kegg/
path:map05418,KEGG,3326,Fluid shear stress and atherosclerosis,HSP90AB1,https://www.genome.jp/kegg/
path:map05418,KEGG,1499,Fluid shear stress and atherosclerosis,CTNNB1,https://www.genome.jp/kegg/
path:map05418,KEGG,3690,Fluid shear stress and atherosclerosis,ITGB3,https://www.genome.jp/kegg/
path:map05418,KEGG,2950,Fluid shear stress and atherosclerosis,GSTP1,https://www.genome.jp/kegg/
path:map05418,KEGG,5293,Fluid shear stress and atherosclerosis,PIK3CD,https://www.genome.jp/kegg/
path:map05418,KEGG,3551,Fluid shear stress and atherosclerosis,IKBKB,https://www.genome.jp/kegg/
path:map05418,KEGG,7056,Fluid shear stress and atherosclerosis,THBD,https://www.genome.jp/kegg/
path:map05418,KEGG,5601,Fluid shear stress and atherosclerosis,MAPK9,https://www.genome.jp/kegg/
path:map05418,KEGG,5599,Fluid shear stress and atherosclerosis,MAPK8,https://www.genome.jp/kegg/
path:map05418,KEGG,6613,Fluid shear stress and atherosclerosis,SUMO2,https://www.genome.jp/kegg/
path:map05418,KEGG,7341,Fluid shear stress and atherosclerosis,SUMO1,https://www.genome.jp/kegg/
path:map05418,KEGG,387082,Fluid shear stress and atherosclerosis,SUMO4,https://www.genome.jp/kegg/
path:map05418,KEGG,6612,Fluid shear stress and atherosclerosis,SUMO3,https://www.genome.jp/kegg/
path:map05418,KEGG,5881,Fluid shear stress and atherosclerosis,RAC3,https://www.genome.jp/kegg/
path:map05418,KEGG,5879,Fluid shear stress and atherosclerosis,RAC1,https://www.genome.jp/kegg/
path:map05418,KEGG,6347,Fluid shear stress and atherosclerosis,CCL2,https://www.genome.jp/kegg/
path:map05418,KEGG,5880,Fluid shear stress and atherosclerosis,RAC2,https://www.genome.jp/kegg/
path:map05418,KEGG,3685,Fluid shear stress and atherosclerosis,ITGAV,https://www.genome.jp/kegg/
path:map05418,KEGG,8517,Fluid shear stress and atherosclerosis,IKBKG,https://www.genome.jp/kegg/
path:map05418,KEGG,5598,Fluid shear stress and atherosclerosis,MAPK7,https://www.genome.jp/kegg/
path:map04510,KEGG,1950,Focal adhesion,EGF,https://www.genome.jp/kegg/
path:map04510,KEGG,81,Focal adhesion,ACTN4,https://www.genome.jp/kegg/
path:map04510,KEGG,572,Focal adhesion,BAD,https://www.genome.jp/kegg/
path:map04510,KEGG,87,Focal adhesion,ACTN1,https://www.genome.jp/kegg/
path:map04510,KEGG,1278,Focal adhesion,COL1A2,https://www.genome.jp/kegg/
path:map04510,KEGG,4636,Focal adhesion,MYL5,https://www.genome.jp/kegg/
path:map04510,KEGG,1277,Focal adhesion,COL1A1,https://www.genome.jp/kegg/
path:map04510,KEGG,58498,Focal adhesion,MYL7,https://www.genome.jp/kegg/
path:map04510,KEGG,5602,Focal adhesion,MAPK10,https://www.genome.jp/kegg/
path:map04510,KEGG,4633,Focal adhesion,MYL2,https://www.genome.jp/kegg/
path:map04510,KEGG,1298,Focal adhesion,COL9A2,https://www.genome.jp/kegg/
path:map04510,KEGG,1297,Focal adhesion,COL9A1,https://www.genome.jp/kegg/
path:map04510,KEGG,1299,Focal adhesion,COL9A3,https://www.genome.jp/kegg/
path:map04510,KEGG,10398,Focal adhesion,MYL9,https://www.genome.jp/kegg/
path:map04510,KEGG,83660,Focal adhesion,TLN2,https://www.genome.jp/kegg/
path:map04510,KEGG,7094,Focal adhesion,TLN1,https://www.genome.jp/kegg/
path:map04510,KEGG,103910,Focal adhesion,MYL12B,https://www.genome.jp/kegg/
path:map04510,KEGG,1399,Focal adhesion,CRKL,https://www.genome.jp/kegg/
path:map04510,KEGG,60,Focal adhesion,ACTB,https://www.genome.jp/kegg/
path:map04510,KEGG,10000,Focal adhesion,AKT3,https://www.genome.jp/kegg/
path:map04510,KEGG,93408,Focal adhesion,MYL10,https://www.genome.jp/kegg/
path:map04510,KEGG,207,Focal adhesion,AKT1,https://www.genome.jp/kegg/
path:map04510,KEGG,3791,Focal adhesion,KDR,https://www.genome.jp/kegg/
path:map04510,KEGG,208,Focal adhesion,AKT2,https://www.genome.jp/kegg/
path:map04510,KEGG,5582,Focal adhesion,PRKCG,https://www.genome.jp/kegg/
path:map04510,KEGG,5579,Focal adhesion,PRKCB,https://www.genome.jp/kegg/
path:map04510,KEGG,3479,Focal adhesion,IGF1,https://www.genome.jp/kegg/
path:map04510,KEGG,5578,Focal adhesion,PRKCA,https://www.genome.jp/kegg/
path:map04510,KEGG,7408,Focal adhesion,VASP,https://www.genome.jp/kegg/
path:map04510,KEGG,5747,Focal adhesion,PTK2,https://www.genome.jp/kegg/
path:map04510,KEGG,1280,Focal adhesion,COL2A1,https://www.genome.jp/kegg/
path:map04510,KEGG,10627,Focal adhesion,MYL12A,https://www.genome.jp/kegg/
path:map04510,KEGG,29895,Focal adhesion,MYLPF,https://www.genome.jp/kegg/
path:map04510,KEGG,5295,Focal adhesion,PIK3R1,https://www.genome.jp/kegg/
path:map04510,KEGG,2885,Focal adhesion,GRB2,https://www.genome.jp/kegg/
path:map04510,KEGG,56034,Focal adhesion,PDGFC,https://www.genome.jp/kegg/
path:map04510,KEGG,5155,Focal adhesion,PDGFB,https://www.genome.jp/kegg/
path:map04510,KEGG,5154,Focal adhesion,PDGFA,https://www.genome.jp/kegg/
path:map04510,KEGG,2002,Focal adhesion,ELK1,https://www.genome.jp/kegg/
path:map04510,KEGG,4638,Focal adhesion,MYLK,https://www.genome.jp/kegg/
path:map04510,KEGG,80310,Focal adhesion,PDGFD,https://www.genome.jp/kegg/
path:map04510,KEGG,8394,Focal adhesion,PIP5K1A,https://www.genome.jp/kegg/
path:map04510,KEGG,8395,Focal adhesion,PIP5K1B,https://www.genome.jp/kegg/
path:map04510,KEGG,23396,Focal adhesion,PIP5K1C,https://www.genome.jp/kegg/
path:map04510,KEGG,387,Focal adhesion,RHOA,https://www.genome.jp/kegg/
path:map04510,KEGG,3725,Focal adhesion,JUN,https://www.genome.jp/kegg/
path:map04510,KEGG,7424,Focal adhesion,VEGFC,https://www.genome.jp/kegg/
path:map04510,KEGG,2335,Focal adhesion,FN1,https://www.genome.jp/kegg/
path:map04510,KEGG,2277,Focal adhesion,VEGFD,https://www.genome.jp/kegg/
path:map04510,KEGG,673,Focal adhesion,BRAF,https://www.genome.jp/kegg/
path:map04510,KEGG,7409,Focal adhesion,VAV1,https://www.genome.jp/kegg/
path:map04510,KEGG,7410,Focal adhesion,VAV2,https://www.genome.jp/kegg/
path:map04510,KEGG,7422,Focal adhesion,VEGFA,https://www.genome.jp/kegg/
path:map04510,KEGG,10451,Focal adhesion,VAV3,https://www.genome.jp/kegg/
path:map04510,KEGG,7423,Focal adhesion,VEGFB,https://www.genome.jp/kegg/
path:map04510,KEGG,2889,Focal adhesion,RAPGEF1,https://www.genome.jp/kegg/
path:map04510,KEGG,5906,Focal adhesion,RAP1A,https://www.genome.jp/kegg/
path:map04510,KEGG,5908,Focal adhesion,RAP1B,https://www.genome.jp/kegg/
path:map04510,KEGG,1282,Focal adhesion,COL4A1,https://www.genome.jp/kegg/
path:map04510,KEGG,1285,Focal adhesion,COL4A3,https://www.genome.jp/kegg/
path:map04510,KEGG,1284,Focal adhesion,COL4A2,https://www.genome.jp/kegg/
path:map04510,KEGG,331,Focal adhesion,XIAP,https://www.genome.jp/kegg/
path:map04510,KEGG,1287,Focal adhesion,COL4A5,https://www.genome.jp/kegg/
path:map04510,KEGG,1286,Focal adhesion,COL4A4,https://www.genome.jp/kegg/
path:map04510,KEGG,1288,Focal adhesion,COL4A6,https://www.genome.jp/kegg/
path:map04510,KEGG,1499,Focal adhesion,CTNNB1,https://www.genome.jp/kegg/
path:map04510,KEGG,5881,Focal adhesion,RAC3,https://www.genome.jp/kegg/
path:map04510,KEGG,5879,Focal adhesion,RAC1,https://www.genome.jp/kegg/
path:map04510,KEGG,3265,Focal adhesion,HRAS,https://www.genome.jp/kegg/
path:map04510,KEGG,5880,Focal adhesion,RAC2,https://www.genome.jp/kegg/
path:map04510,KEGG,5159,Focal adhesion,PDGFRB,https://www.genome.jp/kegg/
path:map04510,KEGG,5156,Focal adhesion,PDGFRA,https://www.genome.jp/kegg/
path:map04510,KEGG,5499,Focal adhesion,PPP1CA,https://www.genome.jp/kegg/
path:map04510,KEGG,106821730,Focal adhesion,BUB1B-PAK6,https://www.genome.jp/kegg/
path:map04510,KEGG,5500,Focal adhesion,PPP1CB,https://www.genome.jp/kegg/
path:map04510,KEGG,8515,Focal adhesion,ITGA10,https://www.genome.jp/kegg/
path:map04510,KEGG,22801,Focal adhesion,ITGA11,https://www.genome.jp/kegg/
path:map04510,KEGG,7791,Focal adhesion,ZYX,https://www.genome.jp/kegg/
path:map04510,KEGG,5894,Focal adhesion,RAF1,https://www.genome.jp/kegg/
path:map04510,KEGG,6093,Focal adhesion,ROCK1,https://www.genome.jp/kegg/
path:map04510,KEGG,9475,Focal adhesion,ROCK2,https://www.genome.jp/kegg/
path:map04510,KEGG,7148,Focal adhesion,TNXB,https://www.genome.jp/kegg/
path:map04510,KEGG,3674,Focal adhesion,ITGA2B,https://www.genome.jp/kegg/
path:map04510,KEGG,3371,Focal adhesion,TNC,https://www.genome.jp/kegg/
path:map04510,KEGG,1956,Focal adhesion,EGFR,https://www.genome.jp/kegg/
path:map04510,KEGG,2909,Focal adhesion,ARHGAP35,https://www.genome.jp/kegg/
path:map04510,KEGG,5501,Focal adhesion,PPP1CC,https://www.genome.jp/kegg/
path:map04510,KEGG,1311,Focal adhesion,COMP,https://www.genome.jp/kegg/
path:map04510,KEGG,63923,Focal adhesion,TNN,https://www.genome.jp/kegg/
path:map04510,KEGG,5649,Focal adhesion,RELN,https://www.genome.jp/kegg/
path:map04510,KEGG,5062,Focal adhesion,PAK2,https://www.genome.jp/kegg/
path:map04510,KEGG,896,Focal adhesion,CCND3,https://www.genome.jp/kegg/
path:map04510,KEGG,5058,Focal adhesion,PAK1,https://www.genome.jp/kegg/
path:map04510,KEGG,894,Focal adhesion,CCND2,https://www.genome.jp/kegg/
path:map04510,KEGG,595,Focal adhesion,CCND1,https://www.genome.jp/kegg/
path:map04510,KEGG,7143,Focal adhesion,TNR,https://www.genome.jp/kegg/
path:map04510,KEGG,2316,Focal adhesion,FLNA,https://www.genome.jp/kegg/
path:map04510,KEGG,2317,Focal adhesion,FLNB,https://www.genome.jp/kegg/
path:map04510,KEGG,2318,Focal adhesion,FLNC,https://www.genome.jp/kegg/
path:map04510,KEGG,824,Focal adhesion,CAPN2,https://www.genome.jp/kegg/
path:map04510,KEGG,6696,Focal adhesion,SPP1,https://www.genome.jp/kegg/
path:map04510,KEGG,10298,Focal adhesion,PAK4,https://www.genome.jp/kegg/
path:map04510,KEGG,5063,Focal adhesion,PAK3,https://www.genome.jp/kegg/
path:map04510,KEGG,56924,Focal adhesion,PAK6,https://www.genome.jp/kegg/
path:map04510,KEGG,57144,Focal adhesion,PAK5,https://www.genome.jp/kegg/
path:map04510,KEGG,5604,Focal adhesion,MAP2K1,https://www.genome.jp/kegg/
path:map04510,KEGG,3082,Focal adhesion,HGF,https://www.genome.jp/kegg/
path:map04510,KEGG,5228,Focal adhesion,PGF,https://www.genome.jp/kegg/
path:map04510,KEGG,1729,Focal adhesion,DIAPH1,https://www.genome.jp/kegg/
path:map04510,KEGG,1291,Focal adhesion,COL6A1,https://www.genome.jp/kegg/
path:map04510,KEGG,1293,Focal adhesion,COL6A3,https://www.genome.jp/kegg/
path:map04510,KEGG,1292,Focal adhesion,COL6A2,https://www.genome.jp/kegg/
path:map04510,KEGG,256076,Focal adhesion,COL6A5,https://www.genome.jp/kegg/
path:map04510,KEGG,131873,Focal adhesion,COL6A6,https://www.genome.jp/kegg/
path:map04510,KEGG,329,Focal adhesion,BIRC2,https://www.genome.jp/kegg/
path:map04510,KEGG,330,Focal adhesion,BIRC3,https://www.genome.jp/kegg/
path:map04510,KEGG,7414,Focal adhesion,VCL,https://www.genome.jp/kegg/
path:map04510,KEGG,5829,Focal adhesion,PXN,https://www.genome.jp/kegg/
path:map04510,KEGG,71,Focal adhesion,ACTG1,https://www.genome.jp/kegg/
path:map04510,KEGG,3480,Focal adhesion,IGF1R,https://www.genome.jp/kegg/
path:map04510,KEGG,7448,Focal adhesion,VTN,https://www.genome.jp/kegg/
path:map04510,KEGG,394,Focal adhesion,ARHGAP5,https://www.genome.jp/kegg/
path:map04510,KEGG,3381,Focal adhesion,IBSP,https://www.genome.jp/kegg/
path:map04510,KEGG,1101,Focal adhesion,CHAD,https://www.genome.jp/kegg/
path:map04510,KEGG,3672,Focal adhesion,ITGA1,https://www.genome.jp/kegg/
path:map04510,KEGG,4659,Focal adhesion,PPP1R12A,https://www.genome.jp/kegg/
path:map04510,KEGG,4660,Focal adhesion,PPP1R12B,https://www.genome.jp/kegg/
path:map04510,KEGG,3678,Focal adhesion,ITGA5,https://www.genome.jp/kegg/
path:map04510,KEGG,22798,Focal adhesion,LAMB4,https://www.genome.jp/kegg/
path:map04510,KEGG,3914,Focal adhesion,LAMB3,https://www.genome.jp/kegg/
path:map04510,KEGG,3676,Focal adhesion,ITGA4,https://www.genome.jp/kegg/
path:map04510,KEGG,859,Focal adhesion,CAV3,https://www.genome.jp/kegg/
path:map04510,KEGG,858,Focal adhesion,CAV2,https://www.genome.jp/kegg/
path:map04510,KEGG,3675,Focal adhesion,ITGA3,https://www.genome.jp/kegg/
path:map04510,KEGG,857,Focal adhesion,CAV1,https://www.genome.jp/kegg/
path:map04510,KEGG,3673,Focal adhesion,ITGA2,https://www.genome.jp/kegg/
path:map04510,KEGG,3913,Focal adhesion,LAMB2,https://www.genome.jp/kegg/
path:map04510,KEGG,29780,Focal adhesion,PARVB,https://www.genome.jp/kegg/
path:map04510,KEGG,3912,Focal adhesion,LAMB1,https://www.genome.jp/kegg/
path:map04510,KEGG,55742,Focal adhesion,PARVA,https://www.genome.jp/kegg/
path:map04510,KEGG,5291,Focal adhesion,PIK3CB,https://www.genome.jp/kegg/
path:map04510,KEGG,5290,Focal adhesion,PIK3CA,https://www.genome.jp/kegg/
path:map04510,KEGG,64098,Focal adhesion,PARVG,https://www.genome.jp/kegg/
path:map04510,KEGG,3680,Focal adhesion,ITGA9,https://www.genome.jp/kegg/
path:map04510,KEGG,596,Focal adhesion,BCL2,https://www.genome.jp/kegg/
path:map04510,KEGG,8516,Focal adhesion,ITGA8,https://www.genome.jp/kegg/
path:map04510,KEGG,3679,Focal adhesion,ITGA7,https://www.genome.jp/kegg/
path:map04510,KEGG,3655,Focal adhesion,ITGA6,https://www.genome.jp/kegg/
path:map04510,KEGG,54776,Focal adhesion,PPP1R12C,https://www.genome.jp/kegg/
path:map04510,KEGG,6655,Focal adhesion,SOS2,https://www.genome.jp/kegg/
path:map04510,KEGG,1793,Focal adhesion,DOCK1,https://www.genome.jp/kegg/
path:map04510,KEGG,9564,Focal adhesion,BCAR1,https://www.genome.jp/kegg/
path:map04510,KEGG,6654,Focal adhesion,SOS1,https://www.genome.jp/kegg/
path:map04510,KEGG,53358,Focal adhesion,SHC3,https://www.genome.jp/kegg/
path:map04510,KEGG,2932,Focal adhesion,GSK3B,https://www.genome.jp/kegg/
path:map04510,KEGG,399694,Focal adhesion,SHC4,https://www.genome.jp/kegg/
path:map04510,KEGG,6464,Focal adhesion,SHC1,https://www.genome.jp/kegg/
path:map04510,KEGG,5923,Focal adhesion,RASGRF1,https://www.genome.jp/kegg/
path:map04510,KEGG,25759,Focal adhesion,SHC2,https://www.genome.jp/kegg/
path:map04510,KEGG,3611,Focal adhesion,ILK,https://www.genome.jp/kegg/
path:map04510,KEGG,3915,Focal adhesion,LAMC1,https://www.genome.jp/kegg/
path:map04510,KEGG,10319,Focal adhesion,LAMC3,https://www.genome.jp/kegg/
path:map04510,KEGG,8503,Focal adhesion,PIK3R3,https://www.genome.jp/kegg/
path:map04510,KEGG,3918,Focal adhesion,LAMC2,https://www.genome.jp/kegg/
path:map04510,KEGG,5296,Focal adhesion,PIK3R2,https://www.genome.jp/kegg/
path:map04510,KEGG,2064,Focal adhesion,ERBB2,https://www.genome.jp/kegg/
path:map04510,KEGG,7450,Focal adhesion,VWF,https://www.genome.jp/kegg/
path:map04510,KEGG,5170,Focal adhesion,PDPK1,https://www.genome.jp/kegg/
path:map04510,KEGG,998,Focal adhesion,CDC42,https://www.genome.jp/kegg/
path:map04510,KEGG,4233,Focal adhesion,MET,https://www.genome.jp/kegg/
path:map04510,KEGG,1398,Focal adhesion,CRK,https://www.genome.jp/kegg/
path:map04510,KEGG,85366,Focal adhesion,MYLK2,https://www.genome.jp/kegg/
path:map04510,KEGG,91807,Focal adhesion,MYLK3,https://www.genome.jp/kegg/
path:map04510,KEGG,3688,Focal adhesion,ITGB1,https://www.genome.jp/kegg/
path:map04510,KEGG,6714,Focal adhesion,SRC,https://www.genome.jp/kegg/
path:map04510,KEGG,2321,Focal adhesion,FLT1,https://www.genome.jp/kegg/
path:map04510,KEGG,3694,Focal adhesion,ITGB6,https://www.genome.jp/kegg/
path:map04510,KEGG,3909,Focal adhesion,LAMA3,https://www.genome.jp/kegg/
path:map04510,KEGG,3908,Focal adhesion,LAMA2,https://www.genome.jp/kegg/
path:map04510,KEGG,2324,Focal adhesion,FLT4,https://www.genome.jp/kegg/
path:map04510,KEGG,3693,Focal adhesion,ITGB5,https://www.genome.jp/kegg/
path:map04510,KEGG,3911,Focal adhesion,LAMA5,https://www.genome.jp/kegg/
path:map04510,KEGG,3691,Focal adhesion,ITGB4,https://www.genome.jp/kegg/
path:map04510,KEGG,3910,Focal adhesion,LAMA4,https://www.genome.jp/kegg/
path:map04510,KEGG,3690,Focal adhesion,ITGB3,https://www.genome.jp/kegg/
path:map04510,KEGG,5728,Focal adhesion,PTEN,https://www.genome.jp/kegg/
path:map04510,KEGG,7057,Focal adhesion,THBS1,https://www.genome.jp/kegg/
path:map04510,KEGG,5293,Focal adhesion,PIK3CD,https://www.genome.jp/kegg/
path:map04510,KEGG,284217,Focal adhesion,LAMA1,https://www.genome.jp/kegg/
path:map04510,KEGG,7059,Focal adhesion,THBS3,https://www.genome.jp/kegg/
path:map04510,KEGG,7058,Focal adhesion,THBS2,https://www.genome.jp/kegg/
path:map04510,KEGG,340156,Focal adhesion,MYLK4,https://www.genome.jp/kegg/
path:map04510,KEGG,7060,Focal adhesion,THBS4,https://www.genome.jp/kegg/
path:map04510,KEGG,5601,Focal adhesion,MAPK9,https://www.genome.jp/kegg/
path:map04510,KEGG,5599,Focal adhesion,MAPK8,https://www.genome.jp/kegg/
path:map04510,KEGG,5595,Focal adhesion,MAPK3,https://www.genome.jp/kegg/
path:map04510,KEGG,3696,Focal adhesion,ITGB8,https://www.genome.jp/kegg/
path:map04510,KEGG,5594,Focal adhesion,MAPK1,https://www.genome.jp/kegg/
path:map04510,KEGG,3685,Focal adhesion,ITGAV,https://www.genome.jp/kegg/
path:map04510,KEGG,2534,Focal adhesion,FYN,https://www.genome.jp/kegg/
path:map04510,KEGG,3695,Focal adhesion,ITGB7,https://www.genome.jp/kegg/
path:map00790,KEGG,873,Folate biosynthesis,CBR1,https://www.genome.jp/kegg/
path:map00790,KEGG,2643,Folate biosynthesis,GCH1,https://www.genome.jp/kegg/
path:map00790,KEGG,8836,Folate biosynthesis,GGH,https://www.genome.jp/kegg/
path:map00790,KEGG,55034,Folate biosynthesis,MOCOS,https://www.genome.jp/kegg/
path:map00790,KEGG,8644,Folate biosynthesis,AKR1C3,https://www.genome.jp/kegg/
path:map00790,KEGG,1719,Folate biosynthesis,DHFR,https://www.genome.jp/kegg/
